[Subject]	
[Date]	01/01/2007
[Time]	00:56:52
[Channels]	33
[Rate]	500.000000
[Type]	Average
[Points]	751
[Xmin]	-200.00000
[Sweeps]	110
[Accepted]	38
[Rejected]	72
[Domain]	Time
[Rows]	Points
[Electrode Labels]
[     FP1]	[     FP2]	[      F3]	[      F4]	[      C3]	[      C4]	[      P3]	[      P4]	[      O1]	[      O2]	[      F7]	[      F8]	[      T3]	[      T4]	[      T5]	[      T6]	[      CZ]	[      FZ]	[      PZ]	[     FCZ]	[     CPZ]	[     CP3]	[     CP4]	[     FC3]	[     FC4]	[     TP7]	[     TP8]	[     FPZ]	[      OZ]	[     FT7]	[     FT8]	[      A1]	[     BP1]	
[Electrode XUnits]
[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	
[Electrode YUnits]
[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	
[Average Data]
    -7.4325	    -6.6686	    -8.0464	    -8.9179	    -3.0119	    -3.8905	    -1.4395	     0.2205	     3.7552	     3.9507	    -3.8883	    -2.3160	    -2.0933	     0.0108	    -0.0295	     4.0746	    -4.7159	   -10.8110	    -2.5455	    -9.4851	    -4.5796	    -1.3691	    -1.3313	    -4.9072	    -6.9534	    -0.0147	     1.5491	    -7.0755	     3.8957	    -0.9703	    -1.1680	     1.1882	    -2.2391	
    -7.2764	    -6.5752	    -7.9876	    -8.7650	    -3.1398	    -3.7862	    -1.5328	     0.3742	     3.8006	     3.9821	    -3.7651	    -1.8541	    -2.4815	     1.8052	     0.2528	     4.2534	    -4.7904	   -10.7114	    -2.5737	    -9.4828	    -4.6055	    -1.4460	    -1.1901	    -5.0382	    -6.8295	     0.2770	     1.6432	    -6.9202	     3.8801	    -1.6613	    -0.5531	     1.3521	    -2.5834	
    -7.1415	    -6.4098	    -7.9303	    -8.4654	    -3.2449	    -3.5243	    -1.6426	     0.5170	     3.5552	     3.7734	    -3.6812	    -1.2815	    -2.3701	     3.5079	     0.3438	     4.4432	    -4.7238	   -10.5349	    -2.5565	    -9.3965	    -4.5302	    -1.5401	    -0.9658	    -5.1323	    -6.5519	     0.4441	     1.7891	    -6.8025	     3.6009	    -2.3444	     0.2359	     1.5733	    -2.9700	
    -7.1510	    -6.3196	    -8.0809	    -8.3015	    -3.5013	    -3.3290	    -1.7908	     0.5938	     3.3881	     3.6244	    -3.9526	    -1.0368	    -2.1121	     3.5173	     0.3132	     4.5836	    -4.6736	   -10.4683	    -2.4827	    -9.3902	    -4.4816	    -1.7150	    -0.8074	    -5.4005	    -6.3385	     0.4582	     1.7663	    -6.8614	     3.4393	    -3.3749	     0.4343	     1.6321	    -3.4649	
    -7.3658	    -6.3792	    -8.4425	    -8.3148	    -3.9287	    -3.2333	    -1.9508	     0.6887	     3.4375	     3.6268	    -4.6067	    -1.2384	    -1.9395	     1.7998	     0.4818	     4.6157	    -4.6500	   -10.5130	    -2.3274	    -9.4491	    -4.4730	    -1.9228	    -0.7321	    -5.8805	    -6.2248	     0.5625	     1.6534	    -7.0896	     3.5326	    -5.0235	    -0.0613	     1.4580	    -4.0382	
    -7.7831	    -6.7039	    -8.8816	    -8.4858	    -4.4464	    -3.3203	    -2.1594	     0.7483	     3.3160	     3.4401	    -5.3251	    -1.7952	    -0.9090	    -0.1068	     0.8191	     4.5248	    -4.6273	   -10.6502	    -2.1894	    -9.5494	    -4.4832	    -2.1589	    -0.7917	    -6.4781	    -6.3244	     0.7915	     1.6095	    -7.4527	     3.4244	    -6.7198	    -0.9750	     1.2816	    -4.0625	
    -8.1799	    -7.1940	    -9.1734	    -8.7156	    -4.7781	    -3.5595	    -2.3390	     0.7922	     3.0172	     3.1209	    -5.7172	    -2.5270	     1.1528	    -0.9303	     1.0630	     4.4785	    -4.5394	   -10.7977	    -2.0169	    -9.5988	    -4.4055	    -2.2945	    -0.9203	    -6.8977	    -6.6177	     0.9860	     1.7177	    -7.8033	     3.1021	    -7.4147	    -1.8511	     1.2196	    -3.7158	
    -8.1964	    -7.4654	    -9.1052	    -8.8019	    -4.6299	    -3.6897	    -2.2065	     0.9765	     3.1583	     3.2488	    -5.5227	    -3.1512	     2.7590	    -0.9279	     1.1108	     4.6416	    -4.2336	   -10.7357	    -1.6145	    -9.4459	    -4.1067	    -2.1157	    -0.9054	    -6.8334	    -6.7856	     1.0832	     1.8879	    -7.8425	     3.1938	    -6.6171	    -2.2299	     1.1255	    -3.4798	
    -7.8231	    -7.3336	    -8.7130	    -8.6630	    -4.0479	    -3.5721	    -1.7061	     1.3467	     3.8030	     3.8840	    -4.8953	    -3.3983	     2.8947	    -1.0479	     1.0747	     4.8581	    -3.7293	   -10.4087	    -1.0091	    -9.1016	    -3.6299	    -1.6185	    -0.7031	    -6.3087	    -6.6938	     1.1123	     1.9365	    -7.5484	     3.8032	    -4.9105	    -2.0126	     0.9835	    -3.1669	
    -7.3925	    -6.9878	    -8.2511	    -8.4536	    -3.3986	    -3.3556	    -1.1297	     1.6926	     4.3104	     4.3969	    -4.2679	    -3.2014	     2.0649	    -1.1695	     1.0441	     4.9459	    -3.2627	   -10.0385	    -0.4970	    -8.7620	    -3.1483	    -1.0703	    -0.4670	    -5.6664	    -6.5017	     1.1295	     1.8604	    -7.1515	     4.2926	    -3.2275	    -1.5507	     1.0745	    -2.7198	
    -7.1133	    -6.6929	    -7.8801	    -8.3054	    -2.9021	    -3.1658	    -0.6960	     1.9451	     4.3598	     4.4801	    -3.8765	    -2.8156	     1.2077	    -0.5193	     1.0347	     5.0283	    -2.9748	    -9.8040	    -0.2193	    -8.5275	    -2.7923	    -0.6389	    -0.2663	    -5.1723	    -6.3464	     1.1593	     1.8408	    -6.8417	     4.3553	    -2.0111	    -1.1907	     1.3827	    -2.1755	
    -6.8467	    -6.4929	    -7.5601	    -8.1109	    -2.4480	    -2.9039	    -0.2607	     2.1961	     4.2281	     4.3507	    -3.6326	    -2.4619	     0.8540	     0.5810	     1.1414	     5.2071	    -2.7113	    -9.6032	     0.0442	    -8.2664	    -2.4770	    -0.2013	     0.0192	    -4.7707	    -6.1189	     1.2699	     1.9679	    -6.5782	     4.2197	    -1.3115	    -0.8558	     1.5019	    -1.7136	
    -6.5533	    -6.3337	    -7.2268	    -7.8254	    -1.9892	    -2.5039	     0.2083	     2.4455	     4.1136	     4.1938	    -3.3848	    -2.0548	     0.4172	     1.1865	     1.3100	     5.2933	    -2.3937	    -9.3428	     0.3846	    -7.9252	    -2.1217	     0.3163	     0.3886	    -4.3511	    -5.7668	     1.3946	     2.1459	    -6.3202	     4.0840	    -1.1303	    -0.3358	     1.2965	    -1.5614	
    -6.5518	    -6.4066	    -7.0394	    -7.6984	    -1.7171	    -2.1879	     0.5196	     2.5906	     4.0704	     4.1491	    -3.2318	    -1.7419	    -1.0557	     1.3629	     1.1688	     5.1843	    -2.1906	    -9.1868	     0.6285	    -7.7346	    -1.8825	     0.6629	     0.6372	    -4.0476	    -5.5182	     1.2283	     2.2063	    -6.3469	     4.0581	    -1.2754	     0.1245	     1.0094	    -1.4422	
    -7.0263	    -6.8144	    -7.1578	    -7.8623	    -1.6779	    -2.0953	     0.6067	     2.5592	     4.1347	     4.2417	    -3.3667	    -1.7592	    -2.8344	     2.2201	     0.6708	     5.0275	    -2.1811	    -9.2621	     0.6677	    -7.8193	    -1.8598	     0.7382	     0.6678	    -3.9825	    -5.5143	     0.7484	     2.1255	    -6.8308	     4.1522	    -1.2362	     0.2288	     0.9082	    -1.3324	
    -7.5901	    -7.2230	    -7.3617	    -8.0113	    -1.6151	    -2.0334	     0.6859	     2.4643	     4.1740	     4.2715	    -3.6036	    -1.8470	    -3.3818	     4.2467	     0.1995	     4.9138	    -2.2188	    -9.4032	     0.5908	    -7.9150	    -1.9319	     0.7673	     0.6827	    -3.9433	    -5.5072	     0.2872	     2.1051	    -7.3962	     4.2204	    -0.5900	     0.3222	     1.0573	    -1.3622	
    -7.8137	    -7.3352	    -7.4205	    -7.9964	    -1.3846	    -1.8898	     0.8522	     2.3835	     4.1912	     4.2370	    -3.6114	    -1.7160	    -2.7489	     5.7674	    -0.0233	     4.7953	    -2.2360	    -9.4746	     0.5265	    -7.8515	    -1.9845	     0.8904	     0.7580	    -3.7724	    -5.3707	     0.0307	     2.1553	    -7.6103	     4.2730	     0.4343	     0.6406	     1.2674	    -1.2430	
    -7.7627	    -7.3125	    -7.4174	    -8.0764	    -1.1861	    -1.9322	     0.9392	     2.1859	     4.2940	     4.2440	    -3.4577	    -1.6807	    -2.0925	     4.6012	    -0.0444	     4.5828	    -2.3521	    -9.5868	     0.4575	    -7.8382	    -2.1147	     0.9923	     0.6655	    -3.5951	    -5.3817	    -0.0155	     2.0463	    -7.6009	     4.3977	     1.1378	     0.7355	     1.4682	    -1.1685	
    -7.7047	    -7.3203	    -7.4268	    -8.3140	    -1.1124	    -2.2631	     0.9141	     1.8486	     4.4014	     4.2832	    -3.2946	    -1.9278	    -1.4243	     1.2751	     0.1775	     4.3216	    -2.5647	    -9.7248	     0.3799	    -7.9401	    -2.3194	     1.0316	     0.3431	    -3.4908	    -5.6303	     0.2143	     1.7961	    -7.5954	     4.4730	     1.1503	     0.2359	     1.5568	    -1.5128	
    -7.7486	    -7.3415	    -7.3382	    -8.4364	    -1.0371	    -2.5690	     0.9761	     1.5749	     4.6108	     4.5091	    -3.1832	    -2.2940	    -0.4824	    -1.4165	     0.5830	     4.1483	    -2.6619	    -9.7679	     0.3508	    -7.9856	    -2.4558	     1.1280	     0.0435	    -3.3826	    -5.8452	     0.6095	     1.6651	    -7.6597	     4.6306	     0.5943	    -0.7507	     1.4204	    -2.0250	
    -7.9807	    -7.4599	    -7.2433	    -8.4356	    -0.9807	    -2.7298	     1.0882	     1.4432	     5.0476	     5.0267	    -3.2287	    -2.6705	    -0.6369	    -2.0087	     0.8669	     4.0997	    -2.6525	    -9.7460	     0.3163	    -7.9589	    -2.5186	     1.1962	    -0.1243	    -3.3088	    -5.9464	     0.8346	     1.7412	    -7.8409	     5.0659	    -0.1986	    -1.9099	     1.2627	    -2.6406	
    -8.3454	    -7.7665	    -7.2919	    -8.5242	    -1.1681	    -2.9855	     0.9526	     1.2181	     5.3214	     5.3600	    -3.4718	    -3.1105	    -2.8179	    -1.7538	     0.8559	     4.0471	    -2.8141	    -9.8385	     0.0685	    -8.0836	    -2.6888	     0.9617	    -0.3870	    -3.4759	    -6.1268	     0.7899	     1.8047	    -8.1381	     5.3710	    -0.9099	    -2.9624	     1.2172	    -3.3229	
    -8.6928	    -8.2104	    -7.5664	    -8.7791	    -1.7516	    -3.4270	     0.4279	     0.7867	     5.2712	     5.3208	    -3.8655	    -3.5912	    -4.7614	    -2.4110	     0.8630	     3.9028	    -3.2556	   -10.0816	    -0.3887	    -8.4475	    -3.0974	     0.3751	    -0.8262	    -3.9896	    -6.4750	     0.8409	     1.6651	    -8.4895	     5.3325	    -1.5781	    -3.6525	     1.2565	    -3.8076	
    -8.9611	    -8.6010	    -7.9703	    -9.0175	    -2.4794	    -3.8027	    -0.2129	     0.3758	     5.3504	     5.3796	    -4.3306	    -3.8539	    -3.7214	    -3.7341	     1.1532	     3.7475	    -3.7340	   -10.3420	    -0.7965	    -8.8381	    -3.5248	    -0.2162	    -1.2074	    -4.6319	    -6.7369	     1.2009	     1.4644	    -8.8016	     5.3851	    -2.4950	    -3.7302	     1.2549	    -4.5934	
    -9.0567	    -8.7108	    -8.2887	    -9.0269	    -2.9876	    -3.9180	    -0.6662	     0.0746	     5.2037	     5.2236	    -4.6749	    -3.7096	    -0.2024	    -3.9693	     1.5116	     3.5107	    -4.0101	   -10.4189	    -1.0750	    -9.0208	    -3.7648	    -0.5974	    -1.4027	    -5.1001	    -6.7291	     1.5867	     1.3099	    -8.9248	     5.2259	    -3.4933	    -3.2588	     1.0674	    -5.8781	
    -8.8262	    -8.4253	    -8.2887	    -8.7423	    -3.1719	    -3.7674	    -0.9289	    -0.2383	     4.1112	     4.1428	    -4.6435	    -3.3559	     3.1480	    -2.5655	     1.6096	     3.0974	    -4.0587	   -10.2079	    -1.3597	    -8.8805	    -3.8432	    -0.8468	    -1.4795	    -5.2640	    -6.4522	     1.6699	     1.1734	    -8.6997	     4.1373	    -3.9647	    -2.6518	     0.7106	    -6.8294	
    -8.3070	    -7.8975	    -7.9539	    -8.3015	    -3.0456	    -3.4607	    -1.0403	    -0.5418	     2.5968	     2.6551	    -4.2192	    -3.0712	     4.2209	    -0.7829	     1.4661	     2.6096	    -3.9661	    -9.7687	    -1.6216	    -8.4938	    -3.7993	    -0.9707	    -1.4615	    -5.1048	    -6.0350	     1.4817	     1.0660	    -8.2017	     2.6456	    -3.5765	    -2.1452	     0.3671	    -6.9463	
    -7.8090	    -7.5054	    -7.5570	    -7.9752	    -2.7845	    -3.2584	    -1.0128	    -0.7465	     1.7764	     1.8285	    -3.7447	    -2.9928	     2.2594	     0.3159	     1.2214	     2.1680	    -3.8454	    -9.3828	    -1.7455	    -8.1299	    -3.7185	    -1.0107	    -1.4544	    -4.7982	    -5.7393	     1.2260	     0.9060	    -7.7437	     1.8057	    -2.7710	    -1.9397	     0.2424	    -6.0255	
    -7.4866	    -7.3391	    -7.2315	    -7.7549	    -2.5429	    -3.1431	    -0.8724	    -0.7598	     1.9749	     1.9798	    -3.4977	    -2.9183	    -1.3466	     1.0900	     1.0998	     1.8912	    -3.6658	    -9.1060	    -1.6224	    -7.8233	    -3.5515	    -0.9613	    -1.3940	    -4.4970	    -5.5731	     1.1577	     0.7358	    -7.4660	     1.9508	    -2.2385	    -2.0785	     0.4447	    -4.3872	
    -7.1706	    -7.0685	    -6.8543	    -7.3431	    -2.3131	    -2.8302	    -0.6026	    -0.5128	     2.6188	     2.5555	    -3.3322	    -2.4807	    -3.2038	     2.2295	     1.2112	     1.8324	    -3.2729	    -8.7437	    -1.2240	    -7.4045	    -3.1601	    -0.7684	    -1.1023	    -4.1927	    -5.2319	     1.3185	     0.6793	    -7.1358	     2.5648	    -2.1107	    -1.9538	     0.7773	    -2.7394	
    -6.7322	    -6.5164	    -6.4347	    -6.7133	    -2.0614	    -2.3118	    -0.3297	    -0.2085	     2.8627	     2.7798	    -3.0844	    -1.7215	    -1.3670	     3.2977	     1.2990	     1.8394	    -2.7795	    -8.2402	    -0.7840	    -6.8970	    -2.6786	    -0.4939	    -0.6945	    -3.8837	    -4.6696	     1.4440	     0.6385	    -6.6425	     2.8503	    -2.0064	    -1.0103	     0.8824	    -1.5065	
    -6.2287	    -5.7957	    -6.0355	    -6.0224	    -1.6810	    -1.7494	    -0.0325	     0.0911	     2.6360	     2.5900	    -2.6891	    -0.9710	     2.1724	     3.3056	     1.4410	     1.9225	    -2.3043	    -7.6763	    -0.3887	    -6.3653	    -2.1978	    -0.1268	    -0.2835	    -3.4806	    -4.0132	     1.6220	     0.6064	    -6.0834	     2.6856	    -1.4174	     0.4924	     0.7075	    -1.1921	
    -5.7597	    -5.1196	    -5.6520	    -5.3409	    -1.0630	    -1.1212	     0.4734	     0.4966	     2.5293	     2.4919	    -2.2444	    -0.4439	     4.0303	     2.4695	     1.8668	     2.1437	    -1.7686	    -7.1069	     0.1352	    -5.7732	    -1.6167	     0.4598	     0.2247	    -2.8932	    -3.2893	     2.0542	     0.6895	    -5.5814	     2.5962	    -0.3688	     1.8382	     0.4416	    -1.5912	
    -5.4977	    -4.7761	    -5.4050	    -4.8123	    -0.4121	    -0.5142	     1.0279	     0.9695	     2.6799	     2.6300	    -2.0037	    -0.2463	     3.4037	     2.0444	     2.2700	     2.3657	    -1.2369	    -6.6653	     0.6700	    -5.2712	    -1.0598	     1.0668	     0.7368	    -2.3167	    -2.6728	     2.4047	     0.8072	    -5.3226	     2.7225	     0.4264	     2.4781	     0.2306	    -1.8634	
    -5.4993	    -4.8075	    -5.3728	    -4.6554	    -0.0897	    -0.2201	     1.2569	     1.2879	     2.5544	     2.5735	    -2.0688	    -0.3341	     2.0446	     1.9919	     2.2354	     2.4755	    -0.9200	    -6.5163	     0.9069	    -5.0775	    -0.7955	     1.2974	     1.0050	    -2.0517	    -2.4666	     2.2816	     0.9209	    -5.3446	     2.6103	     0.4931	     2.2279	     0.2212	    -1.8257	
    -5.5785	    -4.9510	    -5.5579	    -4.8844	    -0.2325	    -0.3589	     0.9761	     1.3977	     2.0000	     2.1578	    -2.3001	    -0.4871	     1.4736	     1.1488	     1.8088	     2.6002	    -0.9577	    -6.6904	     0.8026	    -5.2407	    -0.9108	     1.0268	     0.9556	    -2.2109	    -2.7474	     1.8048	     1.1271	    -5.4254	     2.1233	     0.0375	     1.3268	     0.5208	    -1.1834	
    -5.6114	    -4.9934	    -5.9438	    -5.2773	    -0.7438	    -0.7589	     0.3549	     1.3922	     1.3773	     1.6143	    -2.7103	    -0.4612	     1.4140	    -0.3092	     1.3100	     2.8456	    -1.2886	    -7.0614	     0.5846	    -5.6673	    -1.2433	     0.3916	     0.7486	    -2.7355	    -3.2563	     1.3146	     1.4314	    -5.4324	     1.5194	    -0.7664	     0.5339	     0.9757	    -0.0988	
    -5.6310	    -4.9447	    -6.4277	    -5.6216	    -1.3524	    -1.1612	    -0.2497	     1.3099	     0.8047	     1.0105	    -3.2812	    -0.3083	     0.9779	    -0.9162	     0.9273	     2.9774	    -1.7035	    -7.4606	     0.3971	    -6.1606	    -1.5641	    -0.2562	     0.5227	    -3.3724	    -3.6673	     0.9915	     1.6322	    -5.4003	     0.9343	    -1.8072	     0.4022	     1.3098	     0.3208	
    -5.6436	    -4.8749	    -6.7476	    -5.7973	    -1.6645	    -1.3950	    -0.5054	     1.2550	     0.4863	     0.6199	    -3.8083	    -0.2604	     0.5074	    -0.3186	     0.6238	     2.8645	    -1.8980	    -7.6825	     0.3940	    -6.4280	    -1.6912	    -0.5723	     0.3996	    -3.7426	    -3.8540	     0.6880	     1.6024	    -5.3736	     0.6065	    -2.7232	     0.6233	     1.3866	    -0.2392	
    -5.5746	    -4.7879	    -6.6794	    -5.7652	    -1.4387	    -1.3322	    -0.2529	     1.4871	     0.8063	     0.9509	    -3.9628	    -0.3694	     0.7466	     0.4830	     0.3469	     2.8229	    -1.6627	    -7.5892	     0.7830	    -6.3033	    -1.4904	    -0.3362	     0.5502	    -3.5990	    -3.8289	     0.3594	     1.5436	    -5.3101	     0.9218	    -3.0087	     0.6523	     1.2957	    -1.2477	
    -5.3699	    -4.6185	    -6.1853	    -5.4616	    -0.7030	    -0.9134	     0.4585	     2.1467	     1.6988	     1.9108	    -3.5550	    -0.5357	     1.0179	     1.0429	     0.3477	     3.1821	    -1.0330	    -7.1979	     1.5665	    -5.8336	    -0.9359	     0.4230	     1.0748	    -2.9771	    -3.5308	     0.3186	     1.7953	    -5.1101	     1.7884	    -2.3969	     0.5598	     1.1710	    -1.9842	
    -5.1338	    -4.3801	    -5.5744	    -5.1079	     0.1220	    -0.3927	     1.2490	     2.8894	     2.4564	     2.6880	    -2.9009	    -0.7145	     0.0729	     1.4711	     0.6779	     3.6770	    -0.3805	    -6.7751	     2.2966	    -5.3348	    -0.3101	     1.2551	     1.6646	    -2.2477	    -3.1481	     0.6519	     2.2330	    -4.8748	     2.5272	    -1.3884	     0.5355	     1.0212	    -1.6587	
    -5.0562	    -4.2271	    -5.3077	    -5.0475	     0.4585	    -0.2429	     1.5847	     3.1498	     2.5795	     2.7766	    -2.5856	    -0.9106	    -1.7568	     1.2963	     0.9336	     3.7570	    -0.1899	    -6.6685	     2.4990	    -5.2014	    -0.0834	     1.6033	     1.8521	    -1.9481	    -3.0375	     0.9452	     2.3498	    -4.7932	     2.6441	    -0.9115	     0.3880	     1.0259	    -0.2525	
    -5.1213	    -4.1863	    -5.4536	    -5.2373	     0.2216	    -0.4374	     1.4278	     2.9435	     2.4564	     2.6166	    -2.6648	    -1.0329	    -2.6030	     0.6414	     0.9132	     3.4793	    -0.4440	    -6.8387	     2.2778	    -5.4101	    -0.2936	     1.4668	     1.6497	    -2.1262	    -3.2116	     0.9617	     2.0463	    -4.8340	     2.5366	    -1.2291	    -0.0143	     1.2816	     1.6854	
    -5.1934	    -4.2146	    -5.6489	    -5.3401	    -0.0835	    -0.5119	     1.2412	     2.7913	     2.5380	     2.6504	    -2.8177	    -0.9498	    -1.6070	     0.4900	     0.8677	     3.3734	    -0.6644	    -6.9798	     2.0856	    -5.5685	    -0.5297	     1.2919	     1.5525	    -2.3795	    -3.3175	     0.9609	     1.7663	    -4.8701	     2.6252	    -1.7554	    -0.3609	     1.4455	     3.2203	
    -5.2828	    -4.3871	    -5.6387	    -5.2946	    -0.0607	    -0.3213	     1.3596	     2.9113	     2.6627	     2.7053	    -2.8797	    -0.7890	     0.1576	     0.7818	     1.0834	     3.5656	    -0.6291	    -6.9375	     2.1233	    -5.4759	    -0.5140	     1.3915	     1.7572	    -2.3858	    -3.2101	     1.2189	     1.8204	    -4.9477	     2.7170	    -1.8032	    -0.4849	     1.3184	     3.1732	
    -5.3848	    -4.6334	    -5.4042	    -5.1958	     0.3134	    -0.1025	     1.7502	     3.1035	     2.7882	     2.7923	    -2.7934	    -0.7294	     1.4603	     0.7300	     1.4857	     3.7609	    -0.4008	    -6.7477	     2.3327	    -5.1983	    -0.2818	     1.7539	     2.0066	    -2.0987	    -3.0540	     1.6291	     2.0596	    -5.0473	     2.7899	    -1.1601	    -0.5194	     1.1365	     1.8792	
    -5.4475	    -4.7793	    -5.0842	    -5.1440	     0.7494	    -0.0523	     2.1376	     3.1231	     3.1873	     3.2088	    -2.5911	    -0.7459	     1.6022	     0.4390	     1.6802	     3.7766	    -0.2024	    -6.5783	     2.5280	    -4.9724	    -0.0646	     2.1366	     2.0583	    -1.7160	    -3.0132	     1.8142	     2.2275	    -5.1579	     3.1640	    -0.1312	    -0.5421	     1.0886	     0.6086	
    -5.5056	    -4.7887	    -4.8811	    -5.2005	     0.9330	    -0.1872	     2.2341	     2.9121	     3.8446	     3.9154	    -2.4240	    -0.7075	     0.6493	     0.6304	     1.4418	     3.6864	    -0.2267	    -6.5759	     2.4966	    -4.9638	    -0.0512	     2.2315	     1.9203	    -1.5137	    -3.1026	     1.5687	     2.2933	    -5.2928	     3.8377	     0.7096	    -0.4464	     1.1812	    -0.2454	
    -5.4561	    -4.6765	    -4.8058	    -5.2562	     0.8538	    -0.3503	     2.1125	     2.6180	     4.3606	     4.4864	    -2.3746	    -0.5310	    -0.2455	     1.3080	     1.0763	     3.5805	    -0.3938	    -6.6630	     2.3186	    -5.0893	    -0.2144	     2.0684	     1.7046	    -1.5254	    -3.1999	     1.1640	     2.2134	    -5.3187	     4.3898	     0.9794	    -0.1884	     1.2792	    -0.2878	
    -5.1668	    -4.4326	    -4.6976	    -5.1589	     0.7361	    -0.4217	     2.0231	     2.3569	     4.4579	     4.6134	    -2.3409	    -0.3020	    -0.2408	     1.6727	     0.9861	     3.3946	    -0.5232	    -6.6646	     2.1813	    -5.1771	    -0.3516	     1.9248	     1.5101	    -1.5207	    -3.2218	     1.0330	     1.9153	    -5.0646	     4.5404	     0.8358	     0.1034	     1.3365	     0.5961	
    -4.7032	    -4.0985	    -4.4842	    -4.8993	     0.7447	    -0.3574	     2.0764	     2.1388	     4.2453	     4.4032	    -2.1558	    -0.0651	    -0.0942	     1.7080	     1.1633	     3.0833	    -0.5640	    -6.5116	     2.1186	    -5.1363	    -0.3736	     1.9711	     1.4089	    -1.3607	    -3.0877	     1.1876	     1.6001	    -4.5995	     4.3663	     0.8053	     0.4014	     1.4423	     1.8564	
    -4.2350	    -3.7723	    -4.2552	    -4.5809	     0.8075	    -0.1825	     2.0968	     1.9341	     3.8257	     3.9993	    -1.8523	     0.1968	    -0.7757	     2.0813	     1.1775	     2.6778	    -0.6063	    -6.3069	     2.0041	    -5.0226	    -0.4104	     2.0252	     1.3995	    -1.1905	    -2.7740	     1.1452	     1.4385	    -4.1580	     3.9859	     1.0445	     0.8029	     1.6243	     3.4610	
    -3.9103	    -3.4985	    -4.1972	    -4.3409	     0.6585	    -0.0633	     1.8482	     1.6667	     3.1748	     3.3656	    -1.7033	     0.3984	    -1.6070	     2.4915	     0.6857	     2.2378	    -0.7522	    -6.2105	     1.7233	    -4.9818	    -0.5877	     1.8292	     1.3290	    -1.2682	    -2.5019	     0.6158	     1.3310	    -3.8874	     3.3640	     0.9817	     1.2131	     1.7537	     4.8719	
