[Subject]	
[Date]	01/01/2007
[Time]	00:56:52
[Channels]	33
[Rate]	500.000000
[Type]	Average
[Points]	751
[Xmin]	-200.00000
[Sweeps]	110
[Accepted]	40
[Rejected]	70
[Domain]	Time
[Rows]	Points
[Electrode Labels]
[     FP1]	[     FP2]	[      F3]	[      F4]	[      C3]	[      C4]	[      P3]	[      P4]	[      O1]	[      O2]	[      F7]	[      F8]	[      T3]	[      T4]	[      T5]	[      T6]	[      CZ]	[      FZ]	[      PZ]	[     FCZ]	[     CPZ]	[     CP3]	[     CP4]	[     FC3]	[     FC4]	[     TP7]	[     TP8]	[     FPZ]	[      OZ]	[     FT7]	[     FT8]	[      A1]	[     BP1]	
[Electrode XUnits]
[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	
[Electrode YUnits]
[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	
[Average Data]
     1.4448	     1.5970	     0.3065	    -0.3623	     5.2520	     3.5042	     6.6547	     6.3923	     7.2126	     7.2323	     3.8324	     1.4219	     1.9090	     2.2246	     5.0300	     7.3567	     4.4894	    -2.3068	     6.5797	    -0.7981	     4.6453	     6.6448	     5.4456	     3.2113	     1.2094	     5.0109	     4.0800	     1.6506	     7.2228	     4.9708	     2.2290	     0.9883	     4.7485	
     1.2124	     1.2125	     0.1426	    -0.7363	     4.7833	     3.0862	     6.2181	     5.9080	     7.2134	     7.1742	     3.5940	     0.8504	     2.3523	     0.4595	     5.1514	     7.3165	     4.0618	    -2.5601	     6.0730	    -1.2161	     4.2467	     6.2305	     5.0299	     2.7851	     0.7549	     5.2031	     3.8744	     1.3779	     7.2593	     4.4583	     1.6330	     1.0844	     4.4133	
     0.9352	     0.8117	    -0.0720	    -1.0365	     4.3117	     2.7874	     5.7390	     5.5630	     7.1717	     7.0900	     3.1529	     0.4384	     4.5510	    -1.0820	     4.9123	     7.4953	     3.6304	    -2.7963	     5.6297	    -1.5901	     3.8168	     5.7686	     4.7341	     2.3225	     0.4323	     5.0049	     3.8513	     1.0135	     7.2317	     3.7594	     1.1934	     1.2185	     4.4557	
     0.6215	     0.3870	    -0.3268	    -1.3375	     3.9459	     2.4946	     5.3561	     5.2344	     6.8163	     6.7741	     2.7073	     0.1515	     5.2051	    -0.9926	     4.5233	     7.5012	     3.1997	    -3.0697	     5.1276	    -1.9366	     3.3623	     5.3916	     4.4756	     1.9790	     0.1336	     4.6048	     3.8491	     0.6373	     6.8927	     3.3869	     0.7776	     1.2074	     4.1592	
     0.4166	     0.0949	    -0.5332	    -1.5842	     3.6993	     2.2085	     5.0283	     4.8410	     6.0399	     6.0708	     2.4481	    -0.0347	     3.3246	     0.2136	     4.2805	     7.3083	     2.7862	    -3.3111	     4.5151	    -2.2167	     2.9227	     5.0287	     4.1947	     1.7689	    -0.1339	     4.3522	     3.8848	     0.3817	     6.1216	     3.4748	     0.2963	     0.9630	     2.8390	
     0.1752	    -0.1249	    -0.8617	    -1.8621	     3.2813	     1.8472	     4.4665	     4.2815	     4.8665	     4.9480	     2.1009	    -0.2836	     0.9061	     0.8499	     3.9303	     6.9499	     2.2595	    -3.6293	     3.7410	    -2.5744	     2.3825	     4.4222	     3.7916	     1.4016	    -0.4588	     4.0080	     3.8215	     0.1060	     4.9354	     3.3772	    -0.4197	     0.7112	     0.8720	
    -0.2077	    -0.4199	    -1.3579	    -2.2428	     2.6279	     1.3979	     3.6819	     3.6579	     3.8435	     3.9369	     1.4981	    -0.5958	    -0.1660	     0.6324	     3.4519	     6.4708	     1.6627	    -4.0517	     2.9535	    -3.0348	     1.7627	     3.6355	     3.3036	     0.7951	    -0.8484	     3.5424	     3.4706	    -0.2948	     3.8983	     2.6515	    -0.9755	     0.6121	    -0.8796	
    -0.4782	    -0.6568	    -1.7081	    -2.5118	     2.1198	     1.1580	     3.1060	     3.2556	     3.5157	     3.5622	     1.0451	    -0.6613	     0.2706	     0.5623	     3.1755	     6.0953	     1.2954	    -4.3482	     2.4163	    -3.3433	     1.3477	     3.0662	     3.0085	     0.3346	    -1.0965	     3.2838	     3.0124	    -0.5660	     3.5444	     1.8707	    -0.7862	     0.5376	    -1.5330	
    -0.5691	    -0.7261	    -1.8251	    -2.5751	     1.8970	     1.1654	     2.8110	     3.0306	     3.7742	     3.7477	     0.9281	    -0.4959	     1.3532	     0.9222	     2.9565	     5.8614	     1.1374	    -4.4913	     2.0602	    -3.4640	     1.1495	     2.7764	     2.8819	     0.1566	    -1.1494	     3.0551	     2.5519	    -0.6271	     3.7493	     1.5443	    -0.2289	     0.4861	    -0.9586	
    -0.5117	    -0.6456	    -1.9197	    -2.4805	     1.7912	     1.3063	     2.6135	     2.8659	     4.3784	     4.2953	     0.9639	    -0.2292	     1.8621	     1.4624	     2.5370	     5.7824	     0.9884	    -4.5576	     1.7606	    -3.5221	     0.9938	     2.5745	     2.8603	     0.0910	    -1.0280	     2.6237	     2.2509	    -0.5220	     4.3245	     1.4005	     0.1719	     0.5189	     0.1255	
    -0.2539	    -0.3923	    -2.0128	    -2.2741	     1.7070	     1.5305	     2.4332	     2.8652	     5.1816	     5.0784	     1.0660	     0.1344	     1.4232	     2.0748	     2.2003	     5.9888	     0.8312	    -4.5412	     1.5379	    -3.5474	     0.8746	     2.3972	     2.9959	     0.0433	    -0.7538	     2.2609	     2.4297	    -0.2330	     5.1590	     1.1681	     0.5742	     0.5621	     1.2781	
     0.0255	    -0.0652	    -2.0553	    -2.1832	     1.5855	     1.6691	     2.2380	     2.9903	     5.8186	     5.7482	     1.1740	     0.4317	     1.2705	     2.3587	     2.2129	     6.4194	     0.6703	    -4.5159	     1.3740	    -3.6212	     0.7494	     2.2146	     3.1754	    -0.0513	    -0.5757	     2.2474	     3.0385	     0.1038	     5.8548	     1.0071	     1.1017	     0.5286	     2.1945	
     0.0150	     0.1069	    -2.1663	    -2.3478	     1.3605	     1.5194	     1.9676	     2.9449	     5.8395	     5.8257	     1.1002	     0.4674	     2.0059	     1.8409	     2.4178	     6.6742	     0.4117	    -4.6574	     1.1117	    -3.8596	     0.5154	     1.9904	     3.1419	    -0.2376	    -0.7233	     2.4531	     3.5749	     0.1820	     5.9271	     1.0735	     1.4743	     0.5078	     2.5737	
    -0.3001	     0.0256	    -2.4345	    -2.7062	     1.0879	     1.1193	     1.6509	     2.6364	     5.3448	     5.3689	     0.7657	     0.2633	     2.4715	     0.7143	     2.5251	     6.5520	     0.0385	    -5.0091	     0.7004	    -4.2425	     0.1712	     1.6760	     2.8402	    -0.4953	    -1.1591	     2.5589	     3.7090	    -0.0832	     5.4458	     1.2806	     1.4333	     0.5398	     2.3547	
    -0.6719	    -0.2456	    -2.7803	    -3.0951	     0.8800	     0.6834	     1.3969	     2.3093	     5.0952	     5.1231	     0.3753	    -0.0459	     2.1266	    -0.0069	     2.4998	     6.3486	    -0.3289	    -5.4576	     0.3420	    -4.6344	    -0.1819	     1.3869	     2.4714	    -0.7285	    -1.6516	     2.5112	     3.6367	    -0.4825	     5.1828	     1.3908	     1.0958	     0.5279	     1.8227	
    -1.0027	    -0.6710	    -3.1409	    -3.4863	     0.6915	     0.3355	     1.2106	     2.1462	     5.5020	     5.5343	     0.1160	    -0.4117	     1.6683	     0.1600	     2.3992	     6.3248	    -0.6649	    -5.8868	     0.1409	    -4.9906	    -0.4926	     1.1976	     2.2180	    -0.9588	    -2.0673	     2.4039	     3.6300	    -0.8849	     5.5866	     1.2761	     0.5511	     0.5711	     1.8369	
    -1.3156	    -1.1866	    -3.5194	    -3.8611	     0.4315	     0.0903	     1.0325	     2.1506	     6.1383	     6.1811	    -0.0434	    -0.8357	     1.2742	     0.4275	     2.3150	     6.4969	    -0.9450	    -6.2414	     0.0127	    -5.3154	    -0.7735	     1.0389	     2.0735	    -1.2523	    -2.3698	     2.3175	     3.6755	    -1.2440	     6.1909	     0.9706	    -0.2274	     0.8944	     2.6594	
    -1.6099	    -1.6142	    -3.8315	    -4.0935	     0.1439	     0.0233	     0.8612	     2.2505	     6.4385	     6.5230	    -0.2550	    -1.1955	     0.5902	     0.2785	     2.4402	     6.8225	    -1.1194	    -6.4255	    -0.1020	    -5.5076	    -0.9419	     0.8676	     2.0817	    -1.5876	    -2.4727	     2.4367	     3.7872	    -1.5308	     6.4710	     0.4446	    -0.8093	     1.3608	     3.5572	
    -1.8781	    -1.8415	    -4.0215	    -4.1568	    -0.1214	     0.0762	     0.7159	     2.3034	     6.2888	     6.3949	    -0.5396	    -1.2924	    -0.0006	     0.4893	     2.6503	     7.1257	    -1.2095	    -6.4501	    -0.2495	    -5.5784	    -1.0112	     0.7133	     2.1547	    -1.8752	    -2.4496	     2.6662	     4.0383	    -1.7700	     6.3488	    -0.2945	    -0.7363	     1.6574	     4.0996	
    -1.9802	    -1.8064	    -4.0320	    -4.0861	    -0.2518	     0.1075	     0.6034	     2.1693	     5.8149	     5.8830	    -0.6641	    -0.9959	     0.3354	     1.7328	     2.5668	     7.1399	    -1.2766	    -6.3815	    -0.5021	    -5.5576	    -1.0410	     0.6083	     2.1331	    -1.9557	    -2.4339	     2.5872	     4.2417	    -1.8833	     5.8891	    -0.7117	    -0.2416	     1.7103	     4.4304	
    -1.7463	    -1.4399	    -3.7712	    -3.8313	    -0.0558	     0.2349	     0.6257	     1.9688	     5.3165	     5.3101	    -0.4279	    -0.4177	     1.1304	     3.3667	     2.1421	     6.9186	    -1.2222	    -6.1625	    -0.7681	    -5.3430	    -0.9628	     0.6515	     2.1428	    -1.6703	    -2.3035	     2.1402	     4.2045	    -1.6582	     5.3795	    -0.1589	     0.3045	     1.5605	     4.6517	
    -1.1912	    -0.8431	    -3.2675	    -3.3365	     0.4568	     0.6968	     0.9118	     1.9934	     5.2517	     5.1849	     0.0698	     0.1396	     1.2370	     4.3852	     1.8739	     6.8247	    -0.9398	    -5.7311	    -0.8188	    -4.8997	    -0.6901	     0.9354	     2.4222	    -1.0512	    -1.8222	     1.8518	     4.1046	    -1.1144	     5.3147	     1.2769	     0.7613	     1.3370	     4.8894	
    -0.6846	    -0.3700	    -2.8071	    -2.8150	     0.9791	     1.2794	     1.3037	     2.2102	     5.5705	     5.4807	     0.4461	     0.3497	     0.6782	     4.4314	     2.0609	     6.8694	    -0.5434	    -5.2699	    -0.6414	    -4.4497	    -0.3593	     1.3012	     2.8148	    -0.4931	    -1.1912	     2.0262	     4.0629	    -0.6412	     5.6634	     2.7066	     1.0280	     1.2871	     5.6143	
    -0.5229	    -0.3104	    -2.7326	    -2.5967	     1.0402	     1.5447	     1.3857	     2.2937	     5.5527	     5.4896	     0.3470	     0.2186	     0.0501	     3.7191	     2.3552	     6.7972	    -0.3877	    -5.1186	    -0.5662	    -4.3059	    -0.2572	     1.3988	     2.9445	    -0.4417	    -0.8864	     2.2936	     3.9340	    -0.5422	     5.6909	     2.9257	     1.2120	     1.4145	     6.7446	
    -0.6287	    -0.4929	    -2.9911	    -2.6854	     0.5894	     1.4203	     1.0623	     2.1387	     4.9723	     4.9435	    -0.1574	     0.1530	    -0.2435	     2.8452	     2.3753	     6.6370	    -0.5487	    -5.2706	    -0.7249	    -4.4683	    -0.4360	     1.1224	     2.7508	    -0.8917	    -0.9960	     2.2899	     3.8044	    -0.7165	     5.1239	     1.6248	     1.7313	     1.4733	     7.3212	
    -0.7620	    -0.5846	    -3.2675	    -2.7986	     0.0880	     1.1781	     0.7539	     1.9674	     4.5520	     4.4995	    -0.6432	     0.4697	    -0.0416	     2.3572	     2.3075	     6.4887	    -0.7111	    -5.4182	    -0.8337	    -4.6389	    -0.6029	     0.8549	     2.4781	    -1.3939	    -1.2224	     2.2571	     3.8006	    -0.8722	     4.6583	    -0.0464	     2.4980	     1.4160	     6.5263	
    -0.8917	    -0.5220	    -3.4091	    -2.7725	    -0.0767	     1.0336	     0.7770	     1.9621	     4.6347	     4.5613	    -0.8563	     0.8802	     0.5686	     2.2201	     2.4662	     6.2987	    -0.6813	    -5.3653	    -0.7256	    -4.6069	    -0.5716	     0.8758	     2.3246	    -1.6316	    -1.3186	     2.4553	     3.8014	    -0.9676	     4.7045	    -0.8346	     2.8079	     1.3377	     4.6688	
    -1.1413	    -0.5287	    -3.4322	    -2.6608	     0.1230	     1.0880	     1.0891	     2.1551	     4.8747	     4.8340	    -0.8667	     0.9510	     1.3353	     2.4488	     2.5817	     6.1959	    -0.4764	    -5.1984	    -0.4492	    -4.3893	    -0.3488	     1.1507	     2.3849	    -1.5794	    -1.2128	     2.6043	     3.7574	    -1.1486	     4.9287	    -0.4427	     2.4786	     1.2364	     2.9112	
    -1.4184	    -0.6531	    -3.2198	    -2.4827	     0.6125	     1.3525	     1.5935	     2.4837	     5.2353	     5.2184	    -0.6864	     0.6999	     2.0468	     3.1827	     2.4968	     6.2682	    -0.0845	    -4.9726	    -0.0610	    -4.0175	     0.0252	     1.5962	     2.6695	    -1.2382	    -0.9222	     2.5522	     3.8252	    -1.3707	     5.2797	     0.7345	     2.0137	     1.1545	     2.0179	
    -1.5704	    -0.8066	    -2.8652	    -2.3367	     1.1989	     1.6281	     2.1359	     2.7564	     5.7121	     5.6617	    -0.4502	     0.3266	     2.3374	     3.4420	     2.4968	     6.2689	     0.3581	    -4.7506	     0.3637	    -3.6294	     0.4275	     2.1029	     2.9452	    -0.7576	    -0.6629	     2.5708	     3.8461	    -1.5137	     5.7326	     1.8602	     1.5361	     1.2103	     1.9240	
    -1.6747	    -0.8997	    -2.6461	    -2.3411	     1.5602	     1.6512	     2.4779	     2.7087	     5.6786	     5.6312	    -0.4063	    -0.0332	     1.8822	     2.2246	     2.7143	     6.0335	     0.6263	    -4.6321	     0.5909	    -3.4081	     0.6704	     2.4285	     2.9527	    -0.4201	    -0.6413	     2.7608	     3.6181	    -1.5904	     5.7341	     2.1612	     1.0012	     1.3050	     1.9538	
    -1.7880	    -0.9176	    -2.6536	    -2.4730	     1.6273	     1.3681	     2.5740	     2.3719	     4.8858	     4.8504	    -0.5672	    -0.2255	     1.2191	     0.3478	     2.9528	     5.6811	     0.6934	    -4.6396	     0.6043	    -3.3678	     0.7226	     2.5261	     2.6569	    -0.3575	    -0.8671	     2.9590	     3.3573	    -1.6575	     4.9831	     1.6270	     0.5877	     1.2461	     1.6647	
    -1.9817	    -1.0048	    -2.8779	    -2.7777	     1.5088	     0.9047	     2.5547	     1.9711	     4.0387	     3.9720	    -0.8220	    -0.3641	     1.3129	    -0.4457	     3.0139	     5.3562	     0.6151	    -4.8504	     0.5283	    -3.5034	     0.6264	     2.5037	     2.2024	    -0.5550	    -1.2835	     2.9910	     3.1457	    -1.8169	     4.1352	     0.7188	     0.2911	     1.0263	     1.7251	
    -2.1948	    -1.2380	    -3.1692	    -3.1167	     1.4395	     0.6148	     2.6128	     1.8347	     3.8651	     3.8043	    -1.0597	    -0.6226	     1.9075	     0.7724	     2.9580	     5.2057	     0.5853	    -5.1469	     0.5969	    -3.6636	     0.5832	     2.5752	     1.9513	    -0.8016	    -1.6382	     2.8912	     3.0168	    -2.0628	     3.9236	    -0.0754	     0.1525	     0.8967	     2.7332	
    -2.2522	    -1.3825	    -3.2854	    -3.1607	     1.6183	     0.8205	     2.8825	     2.1551	     4.3755	     4.4153	    -1.1439	    -0.7992	     2.0208	     2.9845	     2.9610	     5.4344	     0.8208	    -5.1939	     0.9746	    -3.5981	     0.8164	     2.8643	     2.2240	    -0.7837	    -1.5749	     2.8308	     3.2217	    -2.1798	     4.4079	    -0.4547	     0.4476	     0.9578	     4.3127	
    -2.1493	    -1.3214	    -3.2146	    -2.9528	     1.9015	     1.2906	     3.2446	     2.6938	     5.2278	     5.3391	    -1.0947	    -0.6047	     1.5074	     3.9233	     3.1234	     5.9463	     1.2000	    -5.0054	     1.5289	    -3.3738	     1.1942	     3.2294	     2.7627	    -0.5237	    -1.2403	     2.9739	     3.6501	    -2.1001	     5.2200	    -0.4316	     1.0891	     1.1150	     5.8080	
    -2.0614	    -1.1784	    -3.1222	    -2.7904	     2.1160	     1.5737	     3.5091	     3.0477	     6.0481	     6.1155	    -0.9382	    -0.2173	     1.0946	     2.9994	     3.4646	     6.2860	     1.4027	    -4.8713	     1.9141	    -3.2382	     1.4386	     3.4842	     3.0950	    -0.2711	    -1.0481	     3.3404	     3.8282	    -1.9853	     6.0255	    -0.1641	     1.6859	     1.1448	     6.2118	
    -2.0316	    -1.1627	    -3.0544	    -2.7748	     2.2308	     1.5857	     3.6365	     3.0477	     6.4050	     6.3852	    -0.6566	    -0.0377	     1.4165	     2.0703	     3.7239	     6.2041	     1.3542	    -4.8854	     1.9320	    -3.2658	     1.4505	     3.6347	     3.1054	    -0.1034	    -1.0600	     3.6564	     3.6725	    -1.9570	     6.4256	     0.1831	     2.0241	     1.0084	     5.3595	
    -1.9504	    -1.3274	    -2.9829	    -2.9111	     2.3179	     1.4210	     3.6551	     2.8540	     6.2702	     6.2056	    -0.3258	    -0.1197	     2.5728	     2.3020	     3.4654	     5.9515	     1.1702	    -4.9801	     1.7070	    -3.4096	     1.2814	     3.6943	     2.9348	     0.0448	    -1.1994	     3.4522	     3.5041	    -1.9436	     6.3347	     0.6577	     2.0085	     0.8386	     4.5295	
    -1.8550	    -1.5762	    -2.9084	    -3.1406	     2.4357	     1.2236	     3.6238	     2.7318	     6.1711	     6.1490	    -0.0598	    -0.1912	     3.6055	     2.8281	     2.7419	     5.9500	     0.9422	    -5.1000	     1.4879	    -3.5548	     1.0541	     3.6668	     2.7716	     0.2430	    -1.3938	     2.7600	     3.5853	    -1.9540	     6.2482	     1.4758	     1.7224	     0.9175	     4.7508	
    -1.8439	    -1.7617	    -2.8153	    -3.3060	     2.5936	     1.1587	     3.6283	     2.7906	     6.2947	     6.3472	     0.1496	    -0.0474	     2.8895	     2.9674	     2.1794	     6.2682	     0.7917	    -5.1693	     1.4492	    -3.6182	     0.9140	     3.6697	     2.7657	     0.5023	    -1.4929	     2.1931	     3.9169	    -2.0330	     6.3592	     2.5949	     1.4340	     1.2014	     5.6039	
    -2.0257	    -1.9651	    -2.7996	    -3.4140	     2.6361	     1.1640	     3.5553	     2.8205	     6.2329	     6.2980	     0.2464	     0.1217	     0.4695	     2.7878	     2.1444	     6.4440	     0.6360	    -5.2513	     1.4410	    -3.6748	     0.7866	     3.6079	     2.7955	     0.6342	    -1.5190	     2.1521	     4.1896	    -2.2506	     6.2765	     3.4472	     1.0690	     1.2312	     5.6910	
    -2.4429	    -2.2788	    -2.9993	    -3.5981	     2.3373	     1.0708	     3.2625	     2.6290	     5.9140	     5.9441	     0.0579	     0.0606	    -1.2210	     2.3371	     2.3634	     6.1758	     0.3640	    -5.4748	     1.2935	    -3.8618	     0.5452	     3.3136	     2.6613	     0.4188	    -1.6062	     2.3980	     4.1627	    -2.6253	     5.9428	     3.4085	     0.6420	     1.0792	     4.7687	
    -2.7685	    -2.4465	    -3.1804	    -3.7292	     1.9186	     1.0097	     2.9957	     2.4107	     5.7814	     5.7623	    -0.2170	    -0.0496	    -0.8544	     1.8774	     2.6376	     5.7384	     0.1688	    -5.6216	     1.1869	    -3.9959	     0.3620	     3.0215	     2.5056	     0.0813	    -1.6270	     2.6818	     3.9884	    -2.9055	     5.8079	     2.7953	     0.5437	     1.1090	     4.0959	
    -2.7663	    -2.3079	    -3.1856	    -3.6547	     1.6958	     1.1230	     2.9682	     2.3526	     5.8730	     5.8502	    -0.3712	    -0.0161	    -0.0066	     2.0063	     2.9483	     5.3838	     0.2240	    -5.5277	     1.2130	    -3.8961	     0.3903	     2.9895	     2.5108	    -0.1146	    -1.4594	     2.9664	     3.7932	    -2.8936	     5.9398	     2.0614	     0.8529	     1.1656	     4.2732	
    -2.7044	    -2.1916	    -3.3137	    -3.5683	     1.4328	     1.2355	     2.8445	     2.2304	     5.7635	     5.7467	    -0.6462	    -0.0154	     0.0329	     3.0367	     2.9922	     4.9509	     0.2284	    -5.4591	     1.0677	    -3.7642	     0.3724	     2.8673	     2.4550	    -0.3925	    -1.3282	     2.9970	     3.4728	    -2.8213	     5.8891	     0.9788	     1.2113	     1.0904	     4.7076	
    -2.6955	    -2.1931	    -3.5611	    -3.5057	     1.0215	     1.3107	     2.4824	     1.9964	     5.6398	     5.6014	    -1.1230	    -0.0988	     0.0739	     4.6177	     2.7151	     4.4837	     0.1249	    -5.4569	     0.7682	    -3.6562	     0.2740	     2.5045	     2.3253	    -0.7919	    -1.2306	     2.7399	     3.1100	    -2.7654	     5.7669	    -0.2244	     1.6486	     1.0174	     4.8655	
    -2.4578	    -2.0337	    -3.5201	    -3.2568	     0.8479	     1.5588	     2.3125	     1.9398	     6.1502	     6.0253	    -1.3771	    -0.0377	     0.9196	     5.4522	     2.6063	     4.4040	     0.2575	    -5.2013	     0.7019	    -3.3358	     0.4260	     2.3487	     2.4110	    -0.9215	    -0.9684	     2.6602	     3.0206	    -2.4748	     6.2125	    -0.8264	     2.4265	     0.9809	     4.8827	
